case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_182_b0203,193,0.0,0.0,0.0,0.9732871972304868
test_182_b0204,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0300,0,0.0,0.0,0.0,0.9990311418671294
test_182_b0301,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0302,31,0.2358974358853386,0.14024390243047294,0.7419354836316336,0.9793771626284022
test_182_b0303,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0304,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0400,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0401,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0402,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0403,0,0.0,0.0,0.0,0.9999999999986159
test_182_b0404,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0001,0,0.0,0.0,0.0,0.999999999998632
test_182_p0002,0,0.0,0.0,0.0,0.9921107266422254
test_182_p0003,0,0.0,0.0,0.0,0.9998615916941178
test_182_p0004,0,0.0,0.0,0.0,0.999999999998632
test_182_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0100,0,0.0,0.0,0.0,0.939534883719645
test_182_p0101,523,0.5394932935876342,0.44200244199704514,0.6921606118414501,0.9164413196309945
test_182_p0102,992,0.40502978159890785,0.5895953757111831,0.3084677419323743,0.8770177838565294
test_182_p0103,0,0.0,0.0,0.0,0.9471956224337248
test_182_p0104,0,0.0,0.0,0.0,0.9881016765806002
test_182_p0105,0,0.0,0.0,0.0,0.999999999998632
test_182_p0200,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0201,0,0.0,0.0,0.0,0.999999999998632
test_182_p0202,50,0.0,0.0,0.0,0.993079584773712
test_182_p0203,994,0.6215846994493062,0.9680851063623811,0.45774647886863434,0.9233217993066806
test_182_p0204,0,0.0,0.0,0.0,0.999999999998632
test_182_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0301,0,0.0,0.0,0.0,0.999999999998632
test_182_p0302,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0303,654,0.6358078602564559,0.7413441955042496,0.5565749235388903,0.9422837370229172
test_182_p0304,0,0.0,0.0,0.0,0.999999999998632
test_182_p0305,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0400,0,0.0,0.0,0.0,0.999999999998632
test_182_p0401,0,0.0,0.0,0.0,0.999999999998648
test_182_p0402,0,0.0,0.0,0.0,0.9905608755116408
test_182_p0403,0,0.0,0.0,0.0,0.999999999998632
test_182_p0404,0,0.0,0.0,0.0,0.999999999998648
test_182_p0405,0,0.0,0.0,0.0,0.999999999998632
test_182_p0500,0,0.0,0.0,0.0,0.9980622837356429
test_182_p0501,0,0.0,0.0,0.0,0.999999999998632
test_182_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_182_p0504,0,0.0,0.0,0.0,0.999999999998632
test_182_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_183_b0000,1281,0.675829383883053,0.8600723763466819,0.5565964090510804,0.9053287197219304
test_183_b0001,1579,0.9318925998659728,0.9647457627053239,0.9012032932178519,0.9712110726630157
test_183_b0002,9,0.01240035429572719,0.006249999999944197,0.7777777769135802,0.8456747404832586
test_183_b0003,0,0.0,0.0,0.0,0.9450519031128788
test_183_b0004,0,0.0,0.0,0.0,0.9737024221439811
test_183_b0100,1288,0.8896377422034978,0.9723756905987812,0.8198757763911501,0.9637370242201194
test_183_b0101,581,0.9259259259177609,0.9493670885904274,0.9036144578157725,0.9883737024207774
test_183_b0102,779,0.8176470588175173,0.9569707400867992,0.7137355583990534,0.9656747404830925
test_183_b0103,181,0.7611111110899691,0.7653631284488623,0.7569060773062483,0.9880968858117812
test_183_b0104,0,0.0,0.0,0.0,0.9986159169536352
test_183_b0200,856,0.38873239436254714,0.9904306219621803,0.24182242990371702,0.9098961937703669
test_183_b0201,1200,0.6067665002739503,0.9071310115935799,0.45583333332953474,0.9018685121094784
test_183_b0202,191,0.6593406593285835,0.5070422535068438,0.94240837691401,0.9742560553619733
test_183_b0203,1291,0.4360993337344876,0.9999999999722222,0.27885360185686403,0.871141868510905
test_183_b0204,404,0.21052631578485687,0.9230769228994082,0.11881188118517792,0.9501730103793077
test_183_b0300,408,0.5162454873553024,0.9794520547274347,0.35049019606984094,0.962906574393131
test_183_b0301,513,0.4999999999935567,0.7376425855232835,0.3781676413181644,0.9462975778533615
test_183_b0302,675,0.3742690058435758,0.8888888888395061,0.23703703703352538,0.925951557092144
test_183_b0303,360,0.17577197149226195,0.6065573769497447,0.10277777777492283,0.9519723183377827
test_183_b0304,0,0.0,0.0,0.0,0.9952941176456813
test_183_b0400,0,0.0,0.0,0.0,0.9999999999986159
test_183_b0401,0,0.0,0.0,0.0,0.9792387543239042
test_183_b0402,0,0.0,0.0,0.0,0.9914186851197351
test_183_b0403,0,0.0,0.0,0.0,0.9999999999986159
test_183_b0404,0,0.0,0.0,0.0,0.9898961937702562
test_183_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_183_p0001,326,0.9373040752204184,0.9583333333026175,0.9171779140822951,0.9945280437742893
test_183_p0002,520,0.5960737656121591,0.4315245477999008,0.9634615384430103,0.9060207612444208
test_183_p0003,0,0.0,0.0,0.0,0.9035294117634554
test_183_p0004,0,0.0,0.0,0.0,0.9993160054705892
test_183_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_183_p0100,860,0.6102889358660304,0.7745974955138712,0.5034883720871688,0.9243502051970939
test_183_p0101,1932,0.7599111956842376,0.9811629811549455,0.6200828157317801,0.8976473769593055
test_183_p0102,617,0.8578088578021927,0.8238805970026286,0.8946515396937658,0.9749658002722641
test_183_p0103,0,0.0,0.0,0.0,0.999999999998632
test_183_p0104,0,0.0,0.0,0.0,0.999999999998648
test_183_p0105,0,0.0,0.0,0.0,0.999999999998632
test_183_p0200,5,0.0,0.0,0.0,0.9993079584761255
test_183_p0201,1556,0.5722021660623998,0.960606060591506,0.40745501285085184,0.8703146374817096
test_183_p0202,207,0.6688102893675624,0.9999999999038462,0.5024154589129267,0.9857439446353139
test_183_p0203,1052,0.7080890972994837,0.9235474005974993,0.5741444866865576,0.9310726643585729
test_183_p0204,850,0.5906148867266132,0.9455958548977824,0.4294117647008304,0.9307797537606967
test_183_p0205,6,0.0,0.0,0.0,0.9991695501716275
test_183_p0300,15,0.0,0.0,0.0,0.9979238754311448
test_183_p0301,1473,0.5797988631369488,0.8144963144863084,0.4501018329908344,0.8685362517087982
test_183_p0302,787,0.7562408223145651,0.8956521738974669,0.6543837356968948,0.9540484429052539
test_183_p0303,501,0.015503875968691785,0.26666666648888887,0.007984031935968382,0.9296885813135921
test_183_p0304,556,0.22929936305367357,0.9999999998611112,0.12949640287536876,0.9337893296840851
test_183_p0305,15,0.0,0.0,0.0,0.9979238754311448
test_183_p0400,0,0.0,0.0,0.0,0.999999999998632
test_183_p0401,37,0.0,0.0,0.0,0.9949972958342415
test_183_p0402,385,0.0,0.0,0.0,0.9291381668933938
test_183_p0403,0,0.0,0.0,0.0,0.9964432284528093
test_183_p0404,0,0.0,0.0,0.0,0.9587614926974598
test_183_p0405,0,0.0,0.0,0.0,0.999999999998632
test_183_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_183_p0501,0,0.0,0.0,0.0,0.999999999998632
test_183_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_183_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_183_p0504,0,0.0,0.0,0.0,0.999999999998632
