stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_162,5x5 only,0.2833876221496596,0.29082026227784674,0.2763254336668992,0.9563598632812135
test_162,OR (6x6 | 5x5),0.2771395591709574,0.2519236534423384,0.3079648179815441,0.9498329162597293
test_162,confidence blend,0.31085492048037305,0.3602124577492995,0.2733935988269321,0.9621467590331664
test_163,6x6 only,0.49724134008276133,0.5515457413242252,0.4526719138354881,0.9662818908691038
test_163,5x5 only,0.4989752993201925,0.5205941931121757,0.4790803645396861,0.9645614624023069
test_163,OR (6x6 | 5x5),0.5626362735378777,0.5394336754080773,0.5879246064616943,0.9663314819335569
test_163,confidence blend,0.4837787863503761,0.5270418752282664,0.447079536039305,0.96485519409176
test_164,6x6 only,0.5611934965154893,0.6644806431126201,0.48569661357586874,0.9812622070312125
test_164,5x5 only,0.5272172290990951,0.5836305612904381,0.4807484150294097,0.9787292480468376
test_164,OR (6x6 | 5x5),0.5581395348832671,0.588578288457231,0.5306942941077305,0.9792709350585563
test_164,confidence blend,0.5444503830388878,0.6421517125433029,0.47255296118683693,0.9804916381835563
test_165,6x6 only,0.6777548866887705,0.8753894080985523,0.552922849880665,0.9755363464355096
test_165,5x5 only,0.6794559480305118,0.8917010789917521,0.5488234811834477,0.9759063720702752
test_165,OR (6x6 | 5x5),0.7890917088186544,0.8512051622690726,0.7354267442807777,0.9817085266112906
test_165,confidence blend,0.753692234396973,0.8995792107347894,0.6485201278997716,0.9802780151366813
test_166,6x6 only,0.4758153846151894,0.4664950526904782,0.4855157401201561,0.9512596130370731
test_166,5x5 only,0.5675892142028265,0.6056980056974305,0.5339919624911805,0.9629287719726195
