case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_191,LAD_LCX,7346,0,0.0,16,1.0,1.0,0,0.0,1,16,1,16.0,34,0,0,,False
test_192,LAD_LCX,4678,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,13,0,0,,False
test_193,RCA,5893,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_194,LAD_LCX,5498,0,0.0,14,0.8566972128636452,0.7559112404510732,7,0.9750818479447072,1,14,3,14.0,33,20,19,0.95,False
test_195,RCA,11779,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_196,RCA,16714,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_197,RCA,6647,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_198,LAD_LCX,4385,0,0.0,9,0.9340520414317806,0.6481185860889396,2,0.9090079817559863,1,9,0,9.0,22,16,15,0.9375,False
test_199,LAD_LCX,9146,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,11,0,0,,False
test_2,LAD_LCX,5445,0,0.0,12,1.0,1.0,0,0.0,1,12,2,12.0,25,0,0,,False
test_20,RCA,10955,0,0.0,13,1.0,1.0,0,0.0,1,13,2,13.0,0,0,0,,False
test_200,LAD_LCX,8384,0,0.0,11,1.0,1.0,0,0.0,1,11,0,11.0,22,0,0,,False
test_201,LAD_LCX,4661,0,0.0,8,1.0,1.0,0,0.0,2,8,0,4.0,19,0,0,,False
test_202,LAD_LCX,9081,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,15,0,0,,False
test_203,RCA,8875,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,0,0,0,,False
test_204,RCA,11751,0,0.0,9,1.0,1.0,0,0.0,1,9,1,9.0,0,0,0,,False
test_205,LAD_LCX,11835,0,0.0,9,0.9310542837589922,0.8470637938318547,2,0.8688635403464301,1,9,2,9.0,23,11,2,0.18181818181818182,False
