case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_199,0.7705594472695659,0.8733956928422085,0.6893887362631443,0.7379953613791234
test_19,0.41920418456913927,0.7016885553456291,0.298881193393448,0.33884206469008893
test_1,0.726555470966346,0.7874287428731062,0.6744186046502962,0.7303934622334043
test_200,0.6108868983164628,0.7130055147050631,0.5343550886856084,0.5575271129520043
test_201,0.7029487702128665,0.8784173883496715,0.5859100690898336,0.6383238174300745
test_202,0.7800413345139355,0.8859825620379096,0.6967299578052947,0.7801653151674761
test_203,0.9264385353089982,0.9501508885649377,0.903880914406269,0.9381793653165883
test_204,0.8262542379334782,0.8409584367239136,0.8120554099582088,0.8286332235915617
test_205,0.7732834806250963,0.8662541646826594,0.6983347402342887,0.7215747600640172
test_206,0.7555583628090224,0.8630591630579176,0.6718714895521547,0.7298086869423239
test_207,0.6210972811343988,0.7761557177602083,0.5176770603911931,0.6328470097691452
test_208,0.6842296152195311,0.7465285272316379,0.6315276932436813,0.7138079436647925
test_209,0.8917506874423043,0.9443797320899394,0.8446778954672298,0.8992011303622507
test_20,0.8066551921969402,0.759999999999253,0.8594132029330301,0.7316120456675353
test_210,0.20733652312582276,0.8266398928994202,0.11853344850742054,0.24120455267415947
test_211,0.31788823364205676,0.21278195488705803,0.6281908989997155,0.26059341865075736
test_212,0.37895876567682124,0.4622496147909702,0.3211009174307017,0.3615163542805
test_213,0.5902956298195772,0.608983921762624,0.5727201870606816,0.5940299155269715
test_214,0.6409043112510335,0.7059845559838744,0.5868100128364996,0.6365181014004393
test_215,0.6225575068011099,0.6546163849137722,0.593492100918195,0.6947118562681586
test_216,0.7195571955715764,0.8499377334983189,0.6238574040213676,0.6964615300137648
test_217,0.8360985221671582,0.8912038981761814,0.7874109263652112,0.8118341419018136
test_218,0.5783042923923829,0.5735511064272143,0.5831369187908901,0.5406508788311772
test_219,0.5517685808387858,0.5081772619354944,0.6035401002496812,0.5935116092885016
test_21,0.6513454209489251,0.6252078483531479,0.6797637700365435,0.6365531371780928
test_220,0.7793083235635114,0.6932302076990586,0.8897936419398886,0.6919518068007741
test_221,0.82188155559115,0.9434647302897573,0.7280576362280702,0.7595604456545534
test_222,0.5615132982502051,0.6975265017655521,0.4698881218751846,0.5301639762224168
test_223,0.749214219309952,0.7403324584420469,0.7583116766728575,0.7379372135413146
test_224,0.7210735586478724,0.8613837872064112,0.6200706633231022,0.6699019176551578
test_225,0.45099484156196756,0.5962798937101926,0.36263736263697194,0.4400169460158703
test_226,0.6985768289967208,0.7494036259533046,0.654206580590739,0.687297242528454
test_227,0.6939730836744605,0.9523809523801875,0.5458645924423317,0.6222376718888645
