case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_23,LAD_LCX,4098,0,0.0,4,0.9491525423728814,0.8067349926793558,1,0.9502196193265008,1,4,1,4.0,9,6,0,0.0,False
test_230,RCA,9914,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_231,LAD_LCX,8970,0,0.0,5,0.9550593161200279,0.7846153846153846,1,0.9585284280936455,2,5,2,2.5,16,12,0,0.0,False
test_232,RCA,7261,6705,0.9234265252720011,26,0.9970908223299625,0.9928384520038562,4,0.8832116788321168,1,26,14,26.0,30,0,0,,False
test_233,LAD_LCX,8260,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,13,0,0,,False
test_234,LAD_LCX,12171,0,0.0,3,0.9567778094423862,0.8878481636677348,1,0.8649248212965245,2,3,0,1.5,14,18,0,0.0,False
test_235,LAD_LCX,8112,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,8,0,0,,False
test_236,RCA,7188,282,0.03923205342237062,5,0.9967741935483871,0.9955481357818586,1,0.2760155815247635,1,5,1,5.0,7,0,0,,False
test_237,LAD_LCX,7490,0,0.0,11,0.9890778562653563,0.9240320427236315,1,0.632309746328438,1,11,2,11.0,24,4,0,0.0,False
test_238,LAD_LCX,5553,0,0.0,8,0.9978033220991815,0.9868539528182965,1,0.7480641094903656,2,8,3,4.0,18,11,2,0.18181818181818182,False
test_239,LAD_LCX,5006,0,0.0,2,0.9496100779844031,0.8993208150219736,1,0.999001198561726,1,2,0,2.0,6,8,0,0.0,False
test_24,LAD_LCX,6295,241,0.03828435266084194,22,1.0,1.0,0,0.0,2,22,4,11.0,39,0,0,,False
test_240,LAD_LCX,16076,0,0.0,8,0.9911158493248046,0.9875590943020652,1,0.17504354316994278,2,8,1,4.0,26,1,0,0.0,False
test_241,LAD_LCX,6373,0,0.0,4,0.9597641345820326,0.8543856896281187,1,0.9047544327632199,2,4,1,2.0,11,10,0,0.0,False
test_242,LAD_LCX,7555,0,0.0,10,1.0,1.0,0,0.0,2,10,1,5.0,23,0,0,,False
test_243,LAD_LCX,6187,0,0.0,5,0.9308258381030253,0.8632616777113302,1,0.39534507839017297,1,5,0,5.0,13,2,0,0.0,False
test_244,LAD_LCX,3016,0,0.0,8,0.9928406909788867,0.9956896551724138,2,0.20590185676392572,1,8,0,8.0,20,1,0,0.0,False
test_245,LAD_LCX,725,0,0.0,5,0.9822222222222223,0.9779310344827586,1,0.2482758620689655,1,5,1,5.0,10,1,0,0.0,False
test_246,LAD_LCX,9889,0,0.0,10,1.0,1.0,0,0.0,2,10,3,5.0,20,0,0,,False
test_247,LAD_LCX,7604,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,7,0,0,,False
test_248,RCA,7915,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_249,RCA,8103,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_25,RCA,6056,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_250,LAD_LCX,7300,0,0.0,4,0.9997142857142858,0.9998630136986302,1,0.11986301369863013,1,4,1,4.0,14,0,0,,False
test_251,RCA,6691,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_252,LAD_LCX,4483,0,0.0,13,1.0,1.0,0,0.0,2,13,5,6.5,20,0,0,,False
test_253,LAD_LCX,3285,0,0.0,15,0.9922705314009661,0.9878234398782344,1,0.1050228310502283,1,15,6,15.0,30,8,0,0.0,False
test_254,LAD_LCX,11209,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,11,0,0,,False
