case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_214,LAD_LCX,11282,0,0.0,14,1.0,1.0,0,0.0,1,14,6,14.0,21,0,0,,False
test_215,LAD_LCX,3992,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,7,0,0,,False
test_216,RCA,11118,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,0,0,0,,False
test_217,RCA,11332,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,0,0,0,,False
test_218,LAD_LCX,9032,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,17,0,0,,False
test_219,LAD_LCX,7149,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,7,0,0,,False
test_22,RCA,9718,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
test_220,LAD_LCX,11061,0,0.0,8,1.0,1.0,0,0.0,1,8,2,8.0,21,0,0,,False
test_221,RCA,15212,0,0.0,11,1.0,1.0,0,0.0,1,11,1,11.0,0,0,0,,False
test_222,LAD_LCX,7011,0,0.0,9,1.0,1.0,0,0.0,2,9,2,4.5,20,0,0,,False
test_223,LAD_LCX,9649,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,17,0,0,,False
test_224,LAD_LCX,10394,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,20,0,0,,False
test_225,LAD_LCX,6831,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,10,0,0,,False
test_226,LAD_LCX,6791,0,0.0,10,1.0,1.0,0,0.0,2,10,3,5.0,18,0,0,,False
test_227,RCA,20155,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_228,RCA,6204,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_229,LAD_LCX,7690,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,9,0,0,,False
test_23,LAD_LCX,3878,0,0.0,7,1.0,1.0,0,0.0,1,7,3,7.0,9,0,0,,False
