stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_145,OR (6x6 | 5x5),0.5490718799365377,0.5416382584975731,0.5567123836214268,0.9651565551757444
test_145,confidence blend,0.5112457755503372,0.611599051999705,0.439183101411113,0.9680023193359005
test_146,6x6 only,0.28348550660377314,0.17034196228808954,0.8442449841560494,0.9691658020019162
test_146,5x5 only,0.3239575622991316,0.21136509980648524,0.6932418162582195,0.9790954589843376
test_146,OR (6x6 | 5x5),0.2717452188523071,0.16014335565390914,0.8965153115052983,0.96528244018551
test_146,confidence blend,0.2843926674659205,0.1697341513290698,0.8764519535328593,0.9681320190429318
test_147,6x6 only,0.5072169357423617,0.5632420452742098,0.4613290113449197,0.9472541809081669
test_147,5x5 only,0.5376240019354231,0.7111917208997,0.43215559157184297,0.9562606811523072
test_147,OR (6x6 | 5x5),0.5794356146608565,0.5798117494316262,0.5790599675847137,0.95053863525387
test_147,confidence blend,0.5591204037488972,0.629719853836273,0.5027552674226886,0.9533462524413698
test_148,6x6 only,0.6596907993963708,0.7149570903139405,0.6123556177803532,0.9724578857421503
test_148,5x5 only,0.6495108267257154,0.6907979090633288,0.6128806440316653,0.9711647033691035
test_148,OR (6x6 | 5x5),0.6595899499205327,0.6455802262248466,0.674221211059963,0.9696617126464473
test_148,confidence blend,0.6518188567183315,0.6937969182134592,0.614630731536039,0.9713745117187129
test_149,6x6 only,0.6161682550111643,0.6921373200434452,0.5552265324246815,0.9732666015624628
test_149,5x5 only,0.624613883920975,0.6925018024505016,0.5688480900201669,0.9735755920409784
test_149,OR (6x6 | 5x5),0.6141897365032571,0.593680913779851,0.6361662224848127,0.9691123962401974
test_149,confidence blend,0.6630500968720381,0.7548525333996031,0.5911558582562519,0.9767799377441033
test_15,6x6 only,0.5612368284672989,0.6138295862448255,0.5169451073977456,0.9806213378905876
test_15,5x5 only,0.6072507552864994,0.6425146510377509,0.575656324581423,0.9821472167968375
test_15,OR (6x6 | 5x5),0.5712590834935701,0.5349257047624845,0.612887828161316,0.977943420410119
test_15,confidence blend,0.6305844958496992,0.7083911922223599,0.5681782020675129,0.9840393066405874
test_150,6x6 only,0.7203230294926145,0.7593327581243834,0.6851255968441534,0.9608955383300414
test_150,5x5 only,0.7563458741525325,0.802480638210678,0.7152273199082856,0.9661293029784788
test_150,OR (6x6 | 5x5),0.767057556246293,0.7259835951616266,0.8130579198667152,0.9637031555175413
test_150,confidence blend,0.7641655107433422,0.7707618393956123,0.7576811293332169,0.9656257629394163
test_151,6x6 only,0.7735686948368454,0.8143397467515093,0.7366855102642541,0.977882385253869
test_151,5x5 only,0.7461691722511334,0.7272791469523852,0.7660666468307303,0.9732704162597284
test_151,OR (6x6 | 5x5),0.7608666030791794,0.7018602312715548,0.830705147276978,0.9732208251952753
test_151,confidence blend,0.798597119617641,0.8011678394963309,0.796042844390958,0.9794082641601188
test_152,6x6 only,0.3728333445738363,0.3018785495846419,0.4873919943563968,0.9645271301269163
test_152,5x5 only,0.33339107338741647,0.247853708790996,0.5090812907767429,0.9559593200683228
test_152,OR (6x6 | 5x5),0.3341678349687892,0.2333403258511759,0.588432375241424,0.9492721557616824
test_152,confidence blend,0.37452075065556295,0.3027403218787486,0.4909187092214937,0.9645271301269163
test_153,6x6 only,0.34803992477914936,0.40160240360473776,0.30708359923381356,0.9656143188476194
test_153,5x5 only,0.34271333790868397,0.4257294429700157,0.2867900446709805,0.9671211242675412
test_153,OR (6x6 | 5x5),0.3510638297870063,0.3569449940636368,0.34537332482406463,0.9618377685546508
test_153,confidence blend,0.3684413878368221,0.46690168429207424,0.3042756860238618,0.9688224792480099
test_154,6x6 only,0.8637510513030976,0.8501655629129018,0.8777777777767061,0.9913482666015246
test_154,5x5 only,0.8231012469418154,0.8048069070110782,0.8422466422456139,0.9886894226073841
test_154,OR (6x6 | 5x5),0.8311557788940083,0.7657407407399529,0.9087912087900991,0.9884643554687123
test_154,confidence blend,0.8650774731818444,0.8449359720595518,0.8862026862016041,0.9913635253905871
test_155,6x6 only,0.4923481116581331,0.4638039846547905,0.5246360582299487,0.9705162048339473
test_155,5x5 only,0.5224568138192435,0.4811454159786929,0.571528555430331,0.9715270996093379
test_155,OR (6x6 | 5x5),0.5006055268080476,0.41253855924477173,0.63647816349295,0.9653930664062131
