case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_23_b0001,1530,0.6203827325295044,0.9721059971970417,0.4555555555525781,0.8819377162617551
test_23_b0002,849,0.8571428571381476,0.8032955715674223,0.918727915183525,0.9640138408291156
test_23_b0003,0,0.0,0.0,0.0,0.9554325259502348
test_23_b0004,0,0.0,0.0,0.0,0.9652595155695983
test_23_b0100,0,0.0,0.0,0.0,0.9107266435973554
test_23_b0101,1008,0.8264556246420213,0.9605781865839609,0.7251984126912183,0.9575086505177058
test_23_b0102,305,0.5186915887729278,0.902439024316875,0.36393442621757593,0.9714878892720118
test_23_b0103,339,0.16628175519246463,0.3829787233635129,0.10619469026235413,0.9500346020748096
test_23_b0104,0,0.0,0.0,0.0,0.9752249134934599
test_23_b0200,33,0.0,0.0,0.0,0.9943252595141947
test_23_b0201,741,0.5352380952329978,0.9093851132391785,0.3792172739489984,0.9324567474035537
test_23_b0202,470,0.7284482758542193,0.7379912663594325,0.7191489361549117,0.9651211072651001
test_23_b0203,142,0.0,0.0,0.0,0.9766089965384407
test_23_b0204,0,0.0,0.0,0.0,0.948788927334327
test_23_b0300,0,0.0,0.0,0.0,0.9999999999986159
test_23_b0301,0,0.0,0.0,0.0,0.9934948096872063
test_23_b0302,0,0.0,0.0,0.0,0.9999999999986159
test_23_b0303,99,0.0,0.0,0.0,0.9824221453273599
test_23_b0304,0,0.0,0.0,0.0,0.9458823529398673
test_23_b0400,0,0.0,0.0,0.0,0.9936332179917043
test_23_b0401,0,0.0,0.0,0.0,0.9999999999986159
test_23_b0402,0,0.0,0.0,0.0,0.9999999999986159
test_23_b0403,0,0.0,0.0,0.0,0.9796539792373984
test_23_b0404,0,0.0,0.0,0.0,0.9391003460194615
test_23_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0001,0,0.0,0.0,0.0,0.9351573187401708
test_23_p0002,203,0.6600660065788757,0.9999999999000001,0.49261083741415707,0.9857439446353139
test_23_p0003,78,0.69999999995,0.7903225805176899,0.6282051281245892,0.9941868512096966
test_23_p0004,0,0.0,0.0,0.0,0.9711354309152241
test_23_p0005,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0100,0,0.0,0.0,0.0,0.999999999998632
test_23_p0101,1336,0.7433476394817883,0.8712273641763458,0.6482035928095194,0.9191454840441872
test_23_p0102,1372,0.7249310027565551,0.9825436408855044,0.574344023319429,0.9181942544447084
test_23_p0103,495,0.1558441558423159,0.1874999999946733,0.13333333333063974,0.9021887824885059
test_23_p0104,0,0.0,0.0,0.0,0.999999999998648
