stem,threshold,view,dice_f1,precision,recall_sensitivity,accuracy
test_38,0.25,OR (6x6 | 5x5),0.5424515096978434,0.44416792193303806,0.6965899753485039,0.9563560485839478
test_38,0.25,confidence blend,0.5578302255832756,0.48353552859582277,0.6591002465071291,0.9611930847167601
test_39,0.5,6x6 only,0.6797526744525078,0.5827513672691773,0.8154951136220233,0.9751052856444941
test_39,0.5,5x5 only,0.8364769376281997,0.7929324894506403,0.8850818320959789,0.9887886047362904
test_39,0.5,OR (6x6 | 5x5),0.6751732000347824,0.5379026060221211,0.9065112445532714,0.9717407226562129
test_39,0.5,confidence blend,0.7088739463961033,0.5928712871282432,0.881314023312279,0.9765472412109002
test_39,0.25,6x6 only,0.6603151337483234,0.540370342603988,0.8486989285283778,0.9717102050780879
test_39,0.25,5x5 only,0.8173209915944157,0.7454633672967049,0.9045095961369309,0.9869003295898061
test_39,0.25,OR (6x6 | 5x5),0.6356803315318589,0.4852977667490786,0.9211115035901081,0.9657936096191038
test_39,0.25,confidence blend,0.65267496635235,0.5076882810963111,0.9135758860227086,0.9684982299804318
test_4,0.5,6x6 only,0.685879491532887,0.6861628867866254,0.6855963302746003,0.9738883972167597
test_4,0.5,5x5 only,0.6142715165968538,0.5419852683265226,0.708807339448891,0.9629859924316039
test_4,0.5,OR (6x6 | 5x5),0.605268046215921,0.5085846288315485,0.7473394495405987,0.9594688415526977
test_4,0.5,confidence blend,0.6614429458357262,0.6201525491765394,0.708623853210359,0.969837188720666
test_4,0.25,6x6 only,0.6773796979273456,0.6495453014477521,0.7077064220176993,0.9719696044921504
test_4,0.25,5x5 only,0.6014801525003358,0.5075059921783098,0.7381651376140016,0.9593276977538696
test_4,0.25,OR (6x6 | 5x5),0.5866240266961253,0.47224087754618743,0.7741284403662622,0.9546356201171511
test_4,0.25,confidence blend,0.6043540511763998,0.5037640002445046,0.7551376146782063,0.9588890075683227
test_40,0.5,6x6 only,0.6183581524914474,0.5852864583329522,0.6553911205069217,0.9576683044433228
test_40,0.5,5x5 only,0.6370509783558954,0.5740350877189625,0.715608369176412,0.9573326110839478
test_40,0.5,OR (6x6 | 5x5),0.6322437739461709,0.5363363973386134,0.7699205365599111,0.9531326293944948
test_40,0.5,confidence blend,0.6486235489218413,0.5950222114035203,0.712838084128663,0.9595870971679321
test_40,0.25,6x6 only,0.6224513098226527,0.563297118563673,0.6954873514611828,0.9558525085448853
test_40,0.25,5x5 only,0.6398092676364349,0.5508710984785773,0.7629948239405387,0.9550476074218385
test_40,0.25,OR (6x6 | 5x5),0.6250494769576972,0.5105066272569572,0.8058613399425487,0.949409484863245
test_40,0.25,confidence blend,0.6325715292871652,0.5297416974167135,0.7849383976082344,0.9522857666015261
test_41,0.5,6x6 only,0.7178155178150397,0.7944862155376758,0.654640427598816,0.9838371276855093
test_41,0.5,5x5 only,0.6932568531976967,0.7686732731833033,0.6313168124384945,0.9824562072753531
test_41,0.5,OR (6x6 | 5x5),0.6986178423977152,0.6883622214353396,0.7091836734685262,0.9807853698730095
test_41,0.5,confidence blend,0.7285401858934332,0.8328124999986988,0.6474732750235088,0.9848480224608999
test_41,0.25,6x6 only,0.7129525942511429,0.7306809487366352,0.6960641399408454,0.9823989868163687
test_41,0.25,5x5 only,0.6945627662235689,0.7170201758914679,0.6734693877542839,0.981399536132775
test_41,0.25,OR (6x6 | 5x5),0.675152246666662,0.615607803901335,0.7474489795909287,0.9774131774901971
test_41,0.25,confidence blend,0.7057848303625402,0.6884602056131587,0.7240038872683138,0.981044769287072
test_42,0.5,6x6 only,0.3928108528468048,0.48105820105718294,0.3319217289714779,0.9731941223144159
test_42,0.5,5x5 only,0.40155573493769603,0.403599350936121,0.3995327102797904,0.9688911437987912
test_42,0.5,OR (6x6 | 5x5),0.443572395128252,0.41326273323195506,0.47867990654135706,0.968627929687463
test_42,0.5,confidence blend,0.39169719169687284,0.4425234504314097,0.35134345794341215,0.9714927673339473
test_42,0.25,6x6 only,0.4081763527050836,0.4524613470757909,0.3717873831770272,0.9718360900878535
test_42,0.25,5x5 only,0.41229607658054984,0.382920110192358,0.44655373831710493,0.9667434692382443
test_42,0.25,OR (6x6 | 5x5),0.44672181750805856,0.38695187165734013,0.528329439251565,0.9658126831054319
test_42,0.25,confidence blend,0.4441024954837465,0.4098036794660948,0.48466705607405863,0.9683036804198849
test_43,0.5,6x6 only,0.7445021749635258,0.7845047109747998,0.708381237065585,0.9677352905273068
test_43,0.5,5x5 only,0.7276080374344268,0.6980564064641924,0.7597723614619684,0.9622497558593383
test_43,0.5,OR (6x6 | 5x5),0.7355453693091115,0.6724285714282512,0.8117383306502577,0.961265563964807
test_43,0.5,confidence blend,0.7500787536868897,0.7473606117669649,0.7528167394799076,0.9667091369628537
test_43,0.25,6x6 only,0.7455407803995853,0.7548759648808232,0.7364336629105906,0.9666404724120724
test_43,0.25,5x5 only,0.7244227917812105,0.6715099155700611,0.7863876753272094,0.9602966308593384
test_43,0.25,OR (6x6 | 5x5),0.7264948761315475,0.6403016485440897,0.8395033340993104,0.9580535888671509
test_43,0.25,confidence blend,0.7346875803546582,0.6646506001671794,0.8212232697167042,0.9606399536132446
test_44,0.5,6x6 only,0.6361642118451518,0.6292622442640436,0.64321926489091,0.9867134094237905
test_44,0.5,5x5 only,0.5983445013789925,0.5607683782775014,0.6413181242065034,0.9844512939452749
test_44,0.5,OR (6x6 | 5x5),0.6120601298252374,0.5137654143955925,0.756865230247662,0.9826736450194937
test_44,0.5,confidence blend,0.6601841315809867,0.6468680316224471,0.674059991549062,0.9874687194823841
test_44,0.25,6x6 only,0.657574859175158,0.617827298048992,0.7027883396689845,0.9867820739745717
test_44,0.25,5x5 only,0.6069777979151726,0.5315029360410546,0.7074355724530895,0.9834556579589468
test_44,0.25,OR (6x6 | 5x5),0.6132179386305167,0.4885907723163383,0.823193916348071,0.98124694824215
test_44,0.25,confidence blend,0.6265060240958576,0.5210932025220447,0.7853823405137613,0.9830894470214468
test_45,0.5,6x6 only,0.7289805036551944,0.6641687482647199,0.8078091594454733,0.9796371459960563
test_45,0.5,5x5 only,0.6702554565916266,0.5930544730227825,0.770563744794902,0.9742965698241816
test_45,0.5,OR (6x6 | 5x5),0.6615195648356459,0.5420950463724623,0.8484302914359756,0.9705657958984004
test_45,0.5,confidence blend,0.7422789079789489,0.6981263011790442,0.7923933835931221,0.9813461303710562
test_45,0.25,6x6 only,0.7076747828559933,0.6119684780819142,0.8388657589728379,0.9765052795409783
test_45,0.25,5x5 only,0.6415232515559128,0.5406990201369178,0.788567570607867,0.9701232910155879
test_45,0.25,OR (6x6 | 5x5),0.6265459542475844,0.48886786502649704,0.8721728367268232,0.9647521972655881
test_45,0.25,confidence blend,0.6585123395424392,0.534596491227695,0.8572071565197961,0.9698600769042598
test_46,0.5,6x6 only,0.651810584957868,0.6661556991123768,0.6380702674350938,0.9752044677734003
test_46,0.5,5x5 only,0.5627216013641386,0.49184057743567244,0.6574724698472391,0.9628334045409789
test_46,0.5,OR (6x6 | 5x5),0.5762318840577324,0.4760862127947478,0.7297325642362561,0.960960388183557
test_46,0.5,confidence blend,0.6584839769922666,0.6451645365798075,0.6723649711581831,0.9746322631835566
test_46,0.25,6x6 only,0.6504956972469174,0.6252902476774136,0.6778185631875429,0.9735069274901972
test_46,0.25,5x5 only,0.5583789794487218,0.4597178895968671,0.710959622442883,0.9590950012206665
test_46,0.25,OR (6x6 | 5x5),0.5585913782632974,0.43765237557207726,0.771893025693999,0.9556274414062135
test_46,0.25,confidence blend,0.5838107709933771,0.47869270518725004,0.7480859989504477,0.961204528808557
test_47,0.5,6x6 only,0.663956978489037,0.6181521802406601,0.7170932666976989,0.9589996337890259
test_47,0.5,5x5 only,0.5874422431797621,0.5527365850750088,0.6267981360163255,0.9502716064452762
test_47,0.5,OR (6x6 | 5x5),0.6423546224028135,0.5415411704737771,0.7892888498677725,0.95035552978512
test_47,0.5,confidence blend,0.6742665036672756,0.6158097471106929,0.7449854798401128,0.9593429565429321
test_47,0.25,6x6 only,0.6607913881822143,0.5877834482029842,0.7545080029710579,0.9562454223632447
test_47,0.25,5x5 only,0.5851486627818363,0.5247614964087658,0.6612413047878292,0.9470405578612919
test_47,0.25,OR (6x6 | 5x5),0.625225969732807,0.5061676771898365,0.817518741135397,0.9446411132812139
test_47,0.25,confidence blend,0.6370764190965478,0.5287720080229423,0.8011751198751933,0.9484405517577763
test_48,0.5,6x6 only,0.5543478260866102,0.6483050847448154,0.48417721518934503,0.9727859497069941
test_48,0.5,5x5 only,0.6133895069444978,0.773021403682142,0.5084024443468917,0.9775962829589471
test_48,0.5,OR (6x6 | 5x5),0.6321151716497053,0.6416366906467607,0.6228721082489929,0.9746551513671503
test_48,0.5,confidence blend,0.6291839037228099,0.7391752577308701,0.5476865997375079,0.9774322509765252
test_48,0.25,6x6 only,0.5734622456844573,0.6282001299536996,0.5274989087728857,0.9725685119628534
test_48,0.25,5x5 only,0.6367550702024107,0.7436233785151675,0.5567437800081222,0.9777946472167596
test_48,0.25,OR (6x6 | 5x5),0.6426150878470139,0.6152540680836425,0.6725229157565773,0.9738502502441034
test_48,0.25,confidence blend,0.6386627591443402,0.6352839559483531,0.6420776953288497,0.9746017456054316
test_49,0.5,6x6 only,0.5220733465005487,0.5774681152567578,0.47637603507016424,0.9658470153808225
test_49,0.5,5x5 only,0.606719938384227,0.5996764677889431,0.6139308329268252,0.9688339233398068
test_49,0.5,OR (6x6 | 5x5),0.5924203273037931,0.530914704746792,0.6700438382847832,0.9638977050780881
test_49,0.5,confidence blend,0.5765282904380965,0.5993481917571495,0.5553823672668724,0.9680519104003537
test_49,0.25,6x6 only,0.5304524656835127,0.5547049441780385,0.508231855820255,0.9647674560546506
test_49,0.25,5x5 only,0.6003441405539756,0.5608765546995846,0.6457866536769159,0.9663314819335569
test_49,0.25,OR (6x6 | 5x5),0.5856670163826222,0.4998966728659503,0.7069654164630229,0.9608306884765258
test_49,0.25,confidence blend,0.5940720551909573,0.5277294393580028,0.6794934242565226,0.9636383056640258
test_5,0.5,6x6 only,0.677944597165942,0.632014719410393,0.731073274550424,0.9825706481933218
test_5,0.5,5x5 only,0.7367623769188619,0.6733794839513236,0.8133171176637073,0.985416412353478
test_5,0.5,OR (6x6 | 5x5),0.6797377611661787,0.5693318279784775,0.84326543022067,0.9800605773925407
test_5,0.5,confidence blend,0.7322834645664233,0.6710126582269987,0.8058680449972547,0.9852142333983999
test_5,0.25,6x6 only,0.6727357299483867,0.5975681737686251,0.7695348130119041,0.9812126159667593
test_5,0.25,5x5 only,0.7230577264065652,0.6364897676024551,0.8368805107922821,0.9839134216308218
test_5,0.25,OR (6x6 | 5x5),0.655606936415806,0.5289125163210885,0.8621161447235298,0.977272033691369
test_5,0.25,confidence blend,0.6710415412398127,0.5555223285480906,0.8472179993906245,0.9791564941405876
test_50,0.5,6x6 only,0.3195129976963479,0.32881815103229123,0.31071999999950284,0.968444824218713
test_50,0.5,5x5 only,0.3740534622749986,0.4351517724465397,0.3279999999994752,0.9738273620605097
test_50,0.5,OR (6x6 | 5x5),0.3271742808796432,0.28351906158324514,0.3867199999993813,0.9620780944823851
test_50,0.5,confidence blend,0.331636980491661,0.3528880866419623,0.31279999999949953,0.9699401855468379
test_50,0.25,6x6 only,0.31362740639660935,0.2979550691239949,0.33103999999947037,0.9654541015624631
test_50,0.25,5x5 only,0.38706918669256213,0.41576336579016027,0.3620799999994207,0.9726600646972284
test_50,0.25,OR (6x6 | 5x5),0.32317636195732646,0.26263131565756614,0.419999999999328,0.9580574035644165
test_50,0.25,confidence blend,0.32625329815281906,0.27755331088633267,0.3956799999993669,0.9610366821288695
test_51,0.5,6x6 only,0.6041677827178421,0.6362405506029152,0.5751733986122244,0.9718132019042598
test_51,0.5,5x5 only,0.656235665867868,0.6558011612502233,0.6566707466333571,0.9742698669433222
test_51,0.5,OR (6x6 | 5x5),0.6565211465948955,0.5918584650662693,0.7370461036304191,0.9711570739745723
test_51,0.5,confidence blend,0.6639797947226267,0.7016467915948873,0.6301509587916868,0.9761466979980096
test_51,0.25,6x6 only,0.6007081436516941,0.5958258077457397,0.6056711546301451,0.9698867797851192
test_51,0.25,5x5 only,0.6521950744667321,0.6237199776572112,0.6833945328430402,0.9727401733398066
test_51,0.25,OR (6x6 | 5x5),0.6400068578283656,0.5519331706952377,0.7615259077919608,0.9679603576659787
test_51,0.25,confidence blend,0.6583227905292525,0.5909312134972494,0.7430640554867981,0.9711532592773067
test_52,0.5,6x6 only,0.5645575270613968,0.5916267103255857,0.5398570056551704,0.9702301025390254
test_52,0.5,5x5 only,0.5776903317480583,0.5920905220696929,0.5639739622232803,0.9705238342284785
test_52,0.5,OR (6x6 | 5x5),0.570465016861934,0.5140386920043536,0.6408067442101795,0.9655036926269163
test_52,0.5,confidence blend,0.6104218362279435,0.647290993899477,0.5775264112681917,0.9736480712890253
test_52,0.25,6x6 only,0.5535128378727392,0.5405900305182699,0.567068615942197,0.9672966003417599
test_52,0.25,5x5 only,0.5817453387433449,0.5608041196270936,0.6043111727664023,0.9689369201659787
test_52,0.25,OR (6x6 | 5x5),0.5528483786150075,0.4690311547323451,0.6731405399629995,0.9610748291015258
test_52,0.25,confidence blend,0.5669628320228092,0.5025564901859619,0.6503041297613378,0.96448898315426
test_53,0.5,6x6 only,0.8137910826777293,0.8368822820401397,0.7919399296637277,0.9854545593261342
test_53,0.5,5x5 only,0.7165696912508693,0.798854604954653,0.6496530748021578,0.9793739318847282
test_53,0.5,OR (6x6 | 5x5),0.808359270786657,0.7594619433530291,0.8639863130872882,0.9835586547851187
test_53,0.5,confidence blend,0.8357183743556402,0.8388394139607019,0.8326204733382447,0.9868621826171499
test_53,0.25,6x6 only,0.8109123350702865,0.8013177431321442,0.820739473433304,0.9846382141112905
test_53,0.25,5x5 only,0.7188930715226783,0.773339170405195,0.6716091626264883,0.9789199829101188
test_53,0.25,OR (6x6 | 5x5),0.793256130789853,0.7184391146751612,0.885467160915421,0.9814758300780875
test_53,0.25,confidence blend,0.8044702492684312,0.7439044082022089,0.8757722649929894,0.9829139709472281
test_54,0.5,6x6 only,0.5494409120804431,0.5043471260662499,0.6033901569868021,0.9608039855956664
test_54,0.5,5x5 only,0.5812704768836088,0.5509359096001458,0.6151401329089712,0.9648971557616819
test_54,0.5,OR (6x6 | 5x5),0.5979702142549295,0.5014347202292282,0.7405374169308094,0.9605598449706665
test_54,0.5,confidence blend,0.5804899387574013,0.5317784723887699,0.6390253298655119,0.9634170532226195
test_54,0.25,6x6 only,0.5641854107118329,0.49498473615315086,0.655879803524361,0.9598655700683227
test_54,0.25,5x5 only,0.5832508073194475,0.5274100607377921,0.6523162862364901,0.9630775451659789
test_54,0.25,OR (6x6 | 5x5),0.5933573370561417,0.4796554796551947,0.7777135702583282,0.957778930664026
test_54,0.25,confidence blend,0.6018705859894629,0.49854540855015267,0.7592218048726194,0.9602165222167602
test_55,0.5,6x6 only,0.5756279648490741,0.4629143214503278,0.760896381577383,0.979183197021447
test_55,0.5,5x5 only,0.6663969576821211,0.5494329553028027,0.8466282894719436,0.9842720031737905
test_55,0.5,OR (6x6 | 5x5),0.5886460623298923,0.429352952272751,0.9358552631559707,0.9757308959960564
test_55,0.5,confidence blend,0.6379786814049443,0.517882322778467,0.8305921052614503,0.9825096130370718
test_55,0.25,6x6 only,0.5374192203456761,0.4058990238265919,0.7950246710509971,0.9746055603026972
test_55,0.25,5x5 only,0.6368353764002129,0.5020751808365919,0.8704769736824209,0.9815788269042593
test_55,0.25,OR (6x6 | 5x5),0.5316820276494633,0.3693181818178862,0.948807565787523,0.9689865112304318
test_55,0.25,confidence blend,0.5667740336963784,0.40558510638261913,0.9405838815770137,0.9733200073241816
test_56,0.5,6x6 only,0.5758616868000799,0.6130973451320199,0.5428899801477975,0.9708023071288692
test_56,0.5,5x5 only,0.5046309837181902,0.4729964360774257,0.5408003343427638,0.961235046386682
test_56,0.5,OR (6x6 | 5x5),0.5480420675763937,0.47933302019690044,0.6397450632111171,0.9614753723144164
test_56,0.5,confidence blend,0.5686521693452208,0.5717756417021529,0.565562637132415,0.9686737060546505
test_56,0.25,6x6 only,0.5800020874644713,0.5793973516832661,0.5806080869286588,0.969299316406213
test_56,0.25,5x5 only,0.49778701110988266,0.43838994511141643,0.5758019015770809,0.9575805664062135
test_56,0.25,OR (6x6 | 5x5),0.5347558202040545,0.4425130030109208,0.6755824887674479,0.9570808410644166
test_56,0.25,confidence blend,0.5468303198273077,0.47226443768961074,0.6493574339142729,0.9607048034667602
test_57,0.5,6x6 only,0.6777053926884928,0.6861487724428615,0.6694672863770657,0.9864120483398061
test_57,0.5,5x5 only,0.5677300700286003,0.4697413086732181,0.717375759741299,0.9766883850097283
test_57,0.5,OR (6x6 | 5x5),0.5820360841525551,0.4578337944456831,0.798712906684307,0.9755210876464471
test_57,0.5,confidence blend,0.6841201014475299,0.6307135314517563,0.7474079370741019,0.9852714538573842
test_57,0.25,6x6 only,0.6634114044519875,0.6176606564946561,0.7164819449397274,0.9844856262206655
test_57,0.25,5x5 only,0.555512572533491,0.43444937474744405,0.7701108330340184,0.9737014770507441
test_57,0.25,OR (6x6 | 5x5),0.5501941861830351,0.41008771929788584,0.8357168394693677,0.9708404541015254
test_57,0.25,confidence blend,0.5792503517969941,0.45099601593580574,0.8094386843031651,0.9749069213866816
test_58,0.5,6x6 only,0.1509501399891875,0.1911298838434287,0.12472927741669153,0.9456291198730108
test_58,0.5,5x5 only,0.33700509850800214,0.4672717751780987,0.26353612915902386,0.9598197937011352
test_58,0.5,OR (6x6 | 5x5),0.3106462533473242,0.3191113879369676,0.30261862571342524,0.9479560852050419
test_58,0.5,confidence blend,0.22110033847729843,0.26495256427847524,0.18970269738118753,0.9482078552245732
test_58,0.25,6x6 only,0.17800869712533007,0.2087693734266674,0.1551486513091601,0.944477081298792
test_58,0.25,5x5 only,0.3729845933354992,0.47404371584627497,0.30744240992291055,0.9599456787109009
test_58,0.25,OR (6x6 | 5x5),0.3385171446234182,0.32744502714111007,0.3503642449297594,0.9469413757323857
test_58,0.25,confidence blend,0.31639757073010594,0.31738484398185496,0.31541642055491687,0.9471855163573857
test_59,0.5,6x6 only,0.7735220649455856,0.8414162206662482,0.715766617636257,0.9771728515624627
test_59,0.5,5x5 only,0.8030790441173394,0.8859315589346126,0.7343979827689749,0.9803848266601188
test_59,0.5,OR (6x6 | 5x5),0.8020071684584938,0.82125816633574,0.783638019191158,0.9789276123046501
test_59,0.5,confidence blend,0.7964615325696792,0.8785907401141613,0.7283743083275699,0.9797248840331657
test_59,0.25,6x6 only,0.775862068965235,0.8070374574341225,0.7470056734602878,0.9764938354491814
test_59,0.25,5x5 only,0.8041137595601083,0.8555739906764197,0.7584926805345951,0.9798736572265251
test_59,0.25,OR (6x6 | 5x5),0.7915293794615624,0.7760279964999152,0.8076626742307154,0.9768295288085564
test_59,0.25,confidence blend,0.8020142558243902,0.8122396207435625,0.7920431463187,0.9787025451659782
test_6,0.5,6x6 only,0.5095354523224892,0.4726052249632868,0.5527265011663985,0.9617385864257445
test_6,0.5,5x5 only,0.5613883280451104,0.5132735583680439,0.6194568215567372,0.9651947021484006
test_6,0.5,OR (6x6 | 5x5),0.5694791710808282,0.47413732270095676,0.7128156163794687,0.9612464904784789
test_6,0.5,confidence blend,0.5703639179246175,0.5243815625551482,0.6251856566935866,0.9661331176757444
test_6,0.25,6x6 only,0.512144344205176,0.45409795717412904,0.5872056015270664,0.9597740173339477
test_6,0.25,5x5 only,0.5556918882069731,0.48604817553025986,0.6486314449388407,0.9627037048339476
test_6,0.25,OR (6x6 | 5x5),0.5635028338785968,0.4516892756587844,0.7488860598337058,0.9582824707030884
test_6,0.25,confidence blend,0.568564117622145,0.4702005134250536,0.7189688096746032,0.9607658386230101
test_60,0.5,6x6 only,0.5597423510464413,0.4636432926825734,0.7060940220537363,0.9634971618651976
test_60,0.5,5x5 only,0.7892893701843708,0.73647697566787,0.8502611723727796,0.985080718994103
test_60,0.5,OR (6x6 | 5x5),0.6163320803004814,0.4701360502712036,0.8944863609972205,0.963401794433557
test_60,0.5,confidence blend,0.628452180090299,0.5088804199320421,0.8214741729531961,0.968078613281213
test_60,0.25,6x6 only,0.5423107152211413,0.4346608805204489,0.7208357515952166,0.9600143432616821
test_60,0.25,5x5 only,0.7736024844716493,0.6980850070054198,0.8674405107360795,0.9833145141601187
test_60,0.25,OR (6x6 | 5x5),0.589137956972849,0.43576475824824135,0.9091120139281379,0.9583282470702759
test_60,0.25,confidence blend,0.6019447685723057,0.45264697279879923,0.8982008125352312,0.960960388183557
test_61,0.5,6x6 only,0.44738688179546876,0.5884659746237867,0.3608714103828535,0.975959777831994
test_61,0.5,5x5 only,0.40273627928887973,0.45335457603035345,0.36228603762857226,0.9710235595702754
test_61,0.5,OR (6x6 | 5x5),0.45259640818567964,0.44552555844806696,0.4598953175831661,0.9700012207030879
test_61,0.5,confidence blend,0.44896911626276925,0.5679653679641387,0.37119818927660037,0.9754295349120721
test_61,0.25,6x6 only,0.46910828025440354,0.536514296119948,0.41674918658874416,0.9745635986327753
test_61,0.25,5x5 only,0.3980421795145771,0.40518757327021515,0.3911444334412348,0.9680976867675412
test_61,0.25,OR (6x6 | 5x5),0.443504230960401,0.3958680439848985,0.504173150374163,0.9658813476562131
test_61,0.25,confidence blend,0.4517797590686369,0.4353357817412968,0.4695147828540536,0.9692726135253537
test_62,0.5,6x6 only,0.5543270169952903,0.761158798282445,0.43588325652814996,0.9564857482909791
test_62,0.5,5x5 only,0.6003439709533345,0.7941354903935347,0.4825806451609938,0.9601097106933227
test_62,0.5,OR (6x6 | 5x5),0.6351994920095124,0.745775347911907,0.5531797235019642,0.9605522155761352
test_62,0.5,confidence blend,0.6081705965526777,0.8043873837436267,0.48890937019939235,0.9608879089355101
test_62,0.25,6x6 only,0.5769689737468016,0.733896214779685,0.4753302611364207,0.9567260742187135
test_62,0.25,5x5 only,0.6271863884710398,0.7777373590389435,0.5254685099843162,0.9612159729003539
test_62,0.25,OR (6x6 | 5x5),0.6477609927162639,0.7178088334199851,0.5901689708137694,0.9601516723632446
test_62,0.25,confidence blend,0.6441602012998378,0.7469000729388549,0.5662672811056428,0.9611587524413695
test_63,0.5,6x6 only,0.5724675324671608,0.7207325049039883,0.4747953468327501,0.9748840332030878
test_63,0.5,5x5 only,0.5295516304344828,0.5581145584718876,0.5037699267551661,0.9682998657226193
test_63,0.5,OR (6x6 | 5x5),0.5773343566126491,0.5498489425976514,0.6077121930195952,0.9684867858886349
test_63,0.5,confidence blend,0.581357214934043,0.7013085818613797,0.496445497629797,0.9746780395507441
test_63,0.25,6x6 only,0.585485553033197,0.6800627048586575,0.5140025850920787,0.9742240905761347
test_63,0.25,5x5 only,0.5371220020852256,0.5205133387221902,0.5548255062467096,0.9661331176757444
test_63,0.25,OR (6x6 | 5x5),0.5729525607738621,0.5099571464578523,0.6537052994391924,0.9654884338378538
test_63,0.25,confidence blend,0.5808304777259722,0.5457386363631195,0.6207453683750315,0.9682693481444943
test_64,0.5,6x6 only,0.5526196928632833,0.4776964372860149,0.6554171688755117,0.9697723388671504
test_64,0.5,5x5 only,0.49680715197930136,0.41218543046321215,0.6251506629159969,0.9639282226562131
test_64,0.5,OR (6x6 | 5x5),0.5107310370964557,0.3951612903222909,0.7218427748751549,0.960605621337854
test_64,0.5,confidence blend,0.54358023344576,0.4585442164346567,0.66733627962948,0.968078613281213
test_64,0.25,6x6 only,0.5513146734517858,0.45626041940821593,0.6963974822543239,0.967712402343713
test_64,0.25,5x5 only,0.49573842396426465,0.3948078755157234,0.6659970537020677,0.9614067077636351
test_64,0.25,OR (6x6 | 5x5),0.5005089171126695,0.3737607402509096,0.7573322619515772,0.9569435119628541
test_64,0.25,confidence blend,0.5128491100885204,0.3926843153996636,0.7389848667460306,0.9600105285644165
test_65,0.5,6x6 only,0.6674378253322865,0.7383237364036758,0.608970976252839,0.9692916870116818
test_65,0.5,5x5 only,0.6695022698455403,0.7317182192019205,0.6170373162452943,0.9691734313964474
test_65,0.5,OR (6x6 | 5x5),0.7150343802264578,0.7052052785918583,0.725141349415209,0.970752716064416
test_65,0.5,confidence blend,0.7007886689197245,0.7515318891855083,0.6564643799467347,0.9716339111327754
test_65,0.25,6x6 only,0.6754773552151351,0.7085160969951928,0.6453825857514923,0.9686203002929318
test_65,0.25,5x5 only,0.686435724583764,0.7104371672844729,0.6640030154537022,0.9693031311034787
test_65,0.25,OR (6x6 | 5x5),0.7150423728811034,0.6725340418461159,0.7632868450804648,0.9692153930663693
test_65,0.25,confidence blend,0.7167685046281816,0.696360017061925,0.7384093479074719,0.9704704284667598
test_66,0.5,6x6 only,0.3546099290776599,0.53383458646456,0.26548010768730856,0.9753532409667596
test_66,0.5,5x5 only,0.31526768010548967,0.35215946843788826,0.2853724199816252,0.968383789062463
test_66,0.5,OR (6x6 | 5x5),0.4137206334906449,0.4152478529449823,0.4122046066401253,0.970203399658166
test_66,0.5,confidence blend,0.3086757990864761,0.39634146341370463,0.25276697576988816,0.9711227416991817
test_66,0.25,6x6 only,0.3721499905781306,0.5028004073306955,0.29539335925770954,0.9745788574218378
test_66,0.25,5x5 only,0.33315263687730723,0.34543118676674894,0.3217170206396624,0.9671516418456662
test_66,0.25,OR (6x6 | 5x5),0.4224703419396912,0.39599686028205655,0.45273706251801865,0.9684295654296505
test_66,0.25,confidence blend,0.41085385636306526,0.40517742873704893,0.4166915943756855,0.9695205688476192
test_67,0.5,6x6 only,0.475503355704299,0.44399185335979324,0.5118295105643637,0.9761505126952752
test_67,0.5,5x5 only,0.411005773754073,0.3394959962313477,0.5206790680864716,0.9684791564941037
test_67,0.5,OR (6x6 | 5x5),0.4042501221296994,0.30537872497434687,0.5977966407791263,0.9627838134765258
test_67,0.5,confidence blend,0.5125429553260201,0.4887760117966758,0.5387393895601612,0.9783554077148063
test_67,0.25,6x6 only,0.4764161761329589,0.41304347826032206,0.5627596171201684,0.9738731384276972
test_67,0.25,5x5 only,0.40840917831021123,0.3165424739192086,0.5754018421517512,0.9647903442382444
test_67,0.25,OR (6x6 | 5x5),0.391432630313413,0.2806110458282173,0.646920715187562,0.9575119018554322
test_67,0.25,confidence blend,0.4147443233148137,0.31113320079494744,0.6218168683391334,0.9629325866698851
test_68,0.5,6x6 only,0.49941273197057817,0.4902005994921717,0.5089777352160534,0.9674835205077755
test_68,0.5,5x5 only,0.541870871510472,0.48819351123009386,0.6088101508252228,0.967193603515588
test_68,0.5,OR (6x6 | 5x5),0.5241775850690338,0.43229166666633057,0.665669140530685,0.9614868164062133
test_68,0.5,confidence blend,0.5186934277840453,0.4890278808433276,0.5521905673922046,0.9673423767089474
test_68,0.25,6x6 only,0.5093308811594583,0.46462054672805225,0.5635623653332971,0.9653968811034788
test_68,0.25,5x5 only,0.5457899197365044,0.4676633917125436,0.6552549676793687,0.9652442932128538
test_68,0.25,OR (6x6 | 5x5),0.520911725271173,0.4078011783026967,0.7208522863290389,0.9577445983886353
test_68,0.25,confidence blend,0.5268274786753523,0.4269997026461292,0.6875748144593158,0.9606399536132446
test_69,0.5,6x6 only,0.4471941007368489,0.5957375957356119,0.3579431772701922,0.9831275939941031
test_69,0.5,5x5 only,0.4522331263764748,0.4526864474730299,0.45178071228401007,0.9791336059569938
test_69,0.5,OR (6x6 | 5x5),0.4713296644767696,0.4235800893420173,0.5312124849929347,0.9772796630859002
test_69,0.5,confidence blend,0.5552035668185437,0.6712056737569612,0.47338935574134977,0.985538482665978
test_69,0.25,6x6 only,0.4442425618891162,0.5136554621835251,0.3913565426162638,0.9813308715819937
test_69,0.25,5x5 only,0.44760767747226776,0.41368188762448876,0.4875950380142305,0.9770545959472283
