node_name,op_type,PE,SIMD,parallel_window,mac_count,bop_count,param_memory_bits,param_memory_Mbits,swu_buffer_bits,swu_buffer_Mbits,exp_cycles,BRAM_18K,LUT,DSP
AddStreams_hls_8,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_38,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_9,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_30,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_39,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_10,FMPadding_rtl,,36,,0,0,0,0.0,,,5184,0,0,0
ConvolutionInputGenerator_rtl_12,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,168480,0.16848,37449,0,4908,0
MVAU_rtl_31,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_40,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_32,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_41,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_9,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_42,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_10,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_33,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_43,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_11,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
ConvolutionInputGenerator_rtl_13,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_34,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_44,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_35,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_45,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_10,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_46,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_11,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_36,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_47,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_12,FMPadding_rtl,,36,,0,0,0,0.0,,,6400,0,0,0
ConvolutionInputGenerator_rtl_14,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,373536,0.373536,38161,0,10380,0
MVAU_rtl_37,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_48,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_38,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_49,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_11,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_50,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_12,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_39,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_51,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_13,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
ConvolutionInputGenerator_rtl_15,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_40,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_52,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_41,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_53,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_12,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_54,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_13,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_42,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_55,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_14,FMPadding_rtl,,36,,0,0,0,0.0,,,9216,0,0,0
ConvolutionInputGenerator_rtl_16,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,894240,0.89424,39969,0,23916,0
MVAU_rtl_43,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_56,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_44,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_57,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_13,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_58,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_14,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_45,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_59,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_15,FMPadding_rtl,,36,,0,0,0,0.0,,,4356,0,0,0
ConvolutionInputGenerator_rtl_17,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,38880,0.03888,36999,0,1452,0
MVAU_rtl_46,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_60,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_47,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_61,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_14,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
Thresholding_rtl_62,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,2583.0,0
DuplicateStreams_hls_15,DuplicateStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
MVAU_rtl_48,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_63,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3212.0,0
FMPadding_rtl_16,FMPadding_rtl,,36,,0,0,0,0.0,,,4624,0,0,0
ConvolutionInputGenerator_rtl_18,ConvolutionInputGenerator_rtl,,36,0,0,0,0,0.0,79776,0.079776,37141,0,2604,0
MVAU_rtl_49,MVAU_rtl,1,1,,47775744,3057647616,93312,0.093312,,,47775744,6,0,1
Thresholding_rtl_64,Thresholding_rtl,1,,,0,0,0,0.0,,,147456,0,3358.0,0
MVAU_rtl_50,MVAU_rtl,1,1,,21233664,1358954496,41472,0.041472,,,21233664,3,0,1
Thresholding_rtl_65,Thresholding_rtl,1,,,0,0,0,0.0,,,589824,0,11500.0,0
AddStreams_hls_15,AddStreams_hls,1,,,0,0,0,0.0,,,589824,0,0,0
