case_id,category,gt_vessel_px,passthrough_dice_f1,passthrough_precision,passthrough_recall_sensitivity,passthrough_accuracy,refinement_dice_f1,refinement_precision,refinement_recall_sensitivity,refinement_accuracy,gap_recovery_rate,n_disagreement_px
test_90_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_90_empty_010,empty,1127,0.7940409683396871,0.6842105263113979,0.9458740017662302,0.9399956597212021,0.8511146496781405,0.7718411552290843,0.9485359361051595,0.9594184027767366,0.4430379746835443,553
test_90_empty_012,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_90_empty_013,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_corrupt_000,corrupt,1342,0.8244897959150022,0.9115523465621702,0.7526080476844068,0.9533420138878543,0.9549887471832146,0.9614803625305025,0.9485842026754949,0.9869791666655956,0.8534883720930233,430
test_91_corrupt_001,corrupt,1722,0.896885394614766,0.9356466876912578,0.8612078977882625,0.9629991319433995,0.9475829935907176,0.9503504672841686,0.9448315911675678,0.9804687499989361,0.7536656891495601,341
test_91_corrupt_002,corrupt,1424,0.8753665689117472,0.9156441717721193,0.8384831460615275,0.9631076388878438,0.9484902309024921,0.9597411933791536,0.9374999999934165,0.9842664930544874,0.8529411764705882,340
test_91_corrupt_004,corrupt,1427,0.8900823487257785,0.9099560761280384,0.8710581639742744,0.9666883680545065,0.9379165205158263,0.9389044943754291,0.936930623679489,0.980794270832269,0.7166123778501629,307
test_91_corrupt_005,corrupt,1706,0.8687810945246618,0.9251655629077804,0.8188745603703467,0.954210069443409,0.9486567164150786,0.966545012159571,0.9314185228550328,0.9813368055544907,0.7796208530805687,422
test_91_corrupt_006,corrupt,1454,0.8603884206637582,0.9207843137182684,0.8074277854139792,0.9586588541656264,0.935292060157624,0.9516014234807716,0.919532324615409,0.9799262152767144,0.7244094488188977,381
test_91_corrupt_007,corrupt,1631,0.8656021290723034,0.946181818174937,0.7976701410128899,0.9561631944434068,0.948264984224138,0.9766081871281572,0.9215205395406406,0.9822048611100452,0.7896039603960396,404
test_91_corrupt_008,corrupt,1360,0.7945534641538063,0.8724714159993627,0.729411764700519,0.9443359374989753,0.9454676778586296,0.9290276791985166,0.9624999999929229,0.9836154513878215,0.8265107212475633,513
test_91_corrupt_010,corrupt,1557,0.8735554044837744,0.9277978339283193,0.8253050738546867,0.9596354166656254,0.9410990457356332,0.9649122806952436,0.9184328837449042,0.9805772569433804,0.75,372
test_91_corrupt_012,corrupt,1525,0.8834818368715439,0.9253409906609811,0.8452459016338018,0.9631076388878438,0.9306014540616967,0.9380413057898865,0.9232786885185359,0.9772135416656063,0.6617647058823529,340
test_91_corrupt_013,corrupt,1463,0.8691860465084695,0.9278510473163084,0.817498291176914,0.9609374999989573,0.9260427620016612,0.9503597122233788,0.9029391660908891,0.977105034721162,0.7583333333333333,360
test_91_corrupt_015,corrupt,1415,0.8125250903219088,0.9405204460879135,0.7151943462846984,0.9493272569434142,0.9277064220149442,0.9648854961758406,0.8932862190749592,0.9786241319433825,0.8008565310492506,467
test_91_discont_000,discont,1334,0.25679949398952057,0.8218623481448638,0.15217391304233754,0.872504340276831,0.40711902113232973,0.788793103431276,0.27436281858864797,0.8843315972212625,0.19234042553191488,1175
test_91_discont_001,discont,1271,0.19753086419617608,0.7700534758946496,0.11329661683624473,0.8730468749990526,0.2677664974602299,0.6918032786658425,0.16601101494755305,0.8747829861101618,0.1094017094017094,1170
test_91_discont_002,discont,1185,0.5090455396100496,0.9760765550005723,0.3443037974654489,0.9146050347212298,0.5382262996908977,0.9777777777560493,0.37130801687450377,0.9180772569434482,0.08640406607369759,787
test_91_discont_003,discont,1315,0.5745024206531765,0.981617647040779,0.406083650187026,0.9141710069434524,0.5964912280670044,0.9911660777210041,0.42661596957850484,0.9176432291656709,0.08596713021491782,791
test_91_discont_004,discont,1393,0.3228803716589845,0.8449848024059275,0.19956927494472673,0.8734809027768299,0.4568475452172773,0.8154981549665037,0.3173007896603209,0.8859592013879275,0.2109777015437393,1166
test_91_discont_005,discont,1291,0.3214061519126089,0.847682119177229,0.19829589465376998,0.8827039930545977,0.41367323290606217,0.8206896551535473,0.2765298218413902,0.8901909722212562,0.16281221091581868,1081
test_91_discont_006,discont,1370,0.9091577785917281,0.9162342475840162,0.9021897810153126,0.9731987847211662,0.8934049079720345,0.9410339256789901,0.8503649634974426,0.969835069443392,0.25101214574898784,247
test_91_discont_007,discont,1407,0.9405058781583879,0.9428571428504082,0.9381663112939719,0.9818793402767123,0.9282794500151309,0.9727414330142311,0.8877043354592203,0.9790581597211598,0.3772455089820359,167
test_91_discont_008,discont,1652,0.9514157973146009,0.9371697005229762,0.9661016949094062,0.9823133680544895,0.9455990220020001,0.9549382715990437,0.9364406779604332,0.9806857638878247,0.43558282208588955,163
test_91_discont_009,discont,1597,0.95026258881387,0.9378048780430622,0.9630557294867687,0.9825303819433783,0.9427396393516523,0.9526854219887937,0.9329993738200815,0.9803602430544918,0.36645962732919257,161
test_91_discont_010,discont,1213,0.9464856229994151,0.9178931061121776,0.9769167353588054,0.985460069443375,0.9469320066295733,0.9524603836451006,0.9414674361010598,0.986111111110041,0.373134328358209,134
test_91_discont_011,discont,1357,0.9411764705849002,0.9064846416320377,0.9786293293958834,0.9819878472211566,0.944505696431663,0.9420821114300435,0.9469417833386372,0.9836154513878215,0.3795180722891566,166
test_91_discont_012,discont,1613,0.6693515908148637,0.9551724137821245,0.5151890886514868,0.9109157986101226,0.6677591151140199,0.9842995168963249,0.5052696838158384,0.9120008680545659,0.0682095006090134,821
test_91_discont_013,discont,1595,0.7092977638261699,0.9475890985225619,0.5667711598710548,0.9195963541656688,0.6985530546595717,0.9731243001010849,0.5448275862034807,0.9186197916656699,0.059379217273954114,741
test_91_discont_014,discont,1449,0.9547668754316119,0.9628070175371032,0.9468599033751081,0.9858940972211524,0.9457029845345355,0.9872372372298256,0.9075224292552967,0.9836154513878215,0.4153846153846154,130
test_91_discont_015,discont,1399,0.935483870964389,0.9381739755504086,0.9328091493857555,0.9804687499989361,0.9284912017936036,0.9748427672879337,0.8863473909872314,0.9792751736100485,0.4111111111111111,180
test_91_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_91_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_corrupt_001,corrupt,1844,0.8854489164061766,0.9204212989998806,0.8530368763511225,0.9558376736100739,0.879480666099691,0.9170100058804179,0.8449023861125549,0.9536675347211874,0.6044226044226044,407
test_92_corrupt_002,corrupt,1154,0.852597098732557,0.9267548321370626,0.7894280762496584,0.965820312498952,0.9088422971699689,0.9586538461446285,0.8639514731294285,0.9782986111100495,0.6222222222222222,315
test_92_corrupt_005,corrupt,1742,0.8801884015281713,0.9033232628344211,0.8582089552189541,0.9558376736100739,0.8950146627539736,0.9148681055101028,0.8760045924174742,0.9611545138878459,0.6560196560196561,407
test_92_corrupt_007,corrupt,1092,0.8655544651576764,0.9323467230345418,0.8076923076849113,0.9702690972211693,0.9071463296018126,0.9668393782283229,0.8543956043877804,0.9792751736100485,0.5912408759124088,274
test_92_corrupt_008,corrupt,1660,0.9057732575503866,0.8995840760493192,0.9120481927655901,0.965820312498952,0.8700529760022747,0.9012265977992174,0.8409638554166208,0.9547526041656306,0.37142857142857144,315
test_92_corrupt_009,corrupt,1350,0.8613312202818489,0.9258943781863213,0.8051851851792209,0.9620225694434005,0.911343399144749,0.9545823195380814,0.8718518518453937,0.9751519097211641,0.6457142857142857,350
test_92_corrupt_011,corrupt,1646,0.9168933212423183,0.9122068550756933,0.9216281895448262,0.970160590276725,0.9136349256535475,0.9531353135250619,0.877278250298437,0.9703776041656137,0.5527272727272727,275
test_92_discont_000,discont,2009,0.7276570048287209,0.9247889485731022,0.5998008959651578,0.9021267361101322,0.7128712871265073,0.9419460343340806,0.5734196117442837,0.8993055555545797,0.3070953436807095,902
test_92_discont_001,discont,1827,0.7340067340042626,0.9536307961421381,0.5966064586721588,0.9142795138878967,0.7666557269420196,0.9573770491724806,0.6392993979165884,0.9228515624989986,0.4,790
test_92_discont_002,discont,682,0.623246492979727,0.9841772151587286,0.4560117301985922,0.959201388887848,0.8434134216997232,0.9695238095053423,0.7463343108394965,0.9794921874989371,0.6170212765957447,376
test_92_discont_003,discont,888,0.7096774193497515,0.9763313609274885,0.557432432426155,0.9560546874989625,0.8672019765233651,0.9603283173603239,0.790540540531638,0.9766710069433846,0.6074074074074074,405
test_92_discont_004,discont,618,0.7000808407380754,0.6995153473231096,0.7006472491796012,0.9597439236100697,0.6826625386944067,0.6543026706134376,0.7135922329981619,0.955512152776741,0.18328840970350405,371
test_92_discont_005,discont,910,0.7652270210367375,0.77120535713425,0.759340659332315,0.9539930555545203,0.7815079801828206,0.7828004410057023,0.7802197802112064,0.9569227430545172,0.3466981132075472,424
test_92_discont_006,discont,1578,0.9213135068125115,0.9012121212066594,0.9423320659002388,0.9724392361100559,0.8959948320384497,0.9137022397831772,0.8789607097536188,0.9650607638878417,0.468503937007874,254
test_92_discont_007,discont,1368,0.9285457809661453,0.9124911785397849,0.9451754385895821,0.9784071180544939,0.8853667526690551,0.8929368029673388,0.8779239766017697,0.9662543402767293,0.5226130653266332,199
test_92_discont_008,discont,876,0.8672566371633449,0.8412017167291717,0.894977168939555,0.9739583333322764,0.8695652173863297,0.8715596330175279,0.8675799086658952,0.9752604166656084,0.2708333333333333,240
test_92_discont_009,discont,1093,0.918637653732646,0.9510284035166403,0.8883806038345071,0.9813368055544907,0.8952569169916242,0.9731471535878287,0.8289112534233404,0.9769965277767176,0.27325581395348836,172
test_92_discont_010,discont,1826,0.8514735920605443,0.9113054340979931,0.7990142387688992,0.9447699652767525,0.7952579301480447,0.9583011582937584,0.6796276013106264,0.93066406249899,0.2337917485265226,509
test_92_discont_011,discont,1811,0.8641256910070872,0.9132841328357117,0.8199889563731642,0.9493272569434142,0.7997444905755359,0.9484848484776631,0.6913307564843107,0.931966145832322,0.21413276231263384,467
test_92_discont_012,discont,1056,0.8569958847692541,0.9380630630524993,0.7888257575682878,0.969835069443392,0.8507462686521816,0.9731707316954491,0.7556818181746622,0.9696180555545034,0.18705035971223022,278
test_92_discont_013,discont,1334,0.8406639004114496,0.9414498141176446,0.7593703148368863,0.9583333333322934,0.8646616541317266,0.9764150943304113,0.7758620689597012,0.964843749998953,0.3411458333333333,384
test_92_discont_014,discont,782,0.8099078340967172,0.7368972746253994,0.8989769820856908,0.964192708332287,0.8288610614142585,0.7765363128404856,0.8887468030576886,0.968858506943393,0.2878787878787879,330
test_92_discont_015,discont,874,0.8321790090525724,0.7786640079683085,0.8935926773353136,0.965820312498952,0.8323254535413287,0.8010582010497242,0.8661327231022181,0.9669053819433951,0.21904761904761905,315
test_92_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_92_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_corrupt_000,corrupt,1356,0.7713801862795454,0.9055666003886127,0.6718289085496179,0.9414062499989784,0.8882875918017461,0.9333874898380716,0.8473451327371141,0.9686414930545044,0.7018518518518518,540
test_93_discont_000,discont,1258,0.209483368717555,0.9548387096158168,0.11764705882259423,0.8787977430546019,0.4090338770363298,0.9702380952092191,0.25914149443355217,0.8977864583323591,0.22560429722470904,1117
test_93_discont_001,discont,1277,0.23747426218093706,0.961111111057716,0.13547376663950295,0.8794487847212679,0.48284023668353354,0.9878934624458137,0.3194988253694636,0.9051649305545733,0.26372637263726373,1111
test_93_discont_002,discont,1315,0.638297872337192,0.9559939301827618,0.4790874524678397,0.9225260416656655,0.23237071860152875,0.9942528735060774,0.1315589353602163,0.8759765624990494,0.04061624649859944,714
test_93_discont_003,discont,1530,0.7175944737882259,0.9484425348985129,0.5771241830027639,0.9245876736101077,0.4475949367065945,0.9932584269439717,0.28888888888700076,0.8816189236101544,0.06906474820143885,695
test_93_discont_004,discont,1542,0.7451768488716031,0.979915433393447,0.6011673151711987,0.9312065972212117,0.6865549652607824,0.9281767955698544,0.5447470817085296,0.9167751736101163,0.3312302839116719,634
test_93_discont_005,discont,1304,0.745601521632213,0.9812265331541774,0.6012269938604201,0.9419487847212,0.796055580453626,0.9579288025786631,0.6809815950868023,0.9506293402767462,0.3177570093457944,535
test_93_discont_006,discont,1865,0.7611464968128626,0.9372549019534334,0.6407506702378513,0.9186197916656699,0.6234042553169383,0.9204188481579013,0.47131367291972487,0.8847656249990399,0.11866666666666667,750
test_93_discont_007,discont,1814,0.7949447077384046,0.9311621021396658,0.6934950385849311,0.9295789930545468,0.7200811359002026,0.9309440559359184,0.5871003307575132,0.9101562499990123,0.17719568567026195,649
test_93_discont_008,discont,1592,0.9110671936728885,0.957756232680348,0.8687185929593674,0.9707031249989466,0.8664108824525064,0.9741176470511834,0.7801507537639438,0.9584418402767377,0.4703703703703704,270
test_93_discont_009,discont,1355,0.8773734177180484,0.9454390451752308,0.8184501844958049,0.9663628472211736,0.7339366515803895,0.9485380116848124,0.5985239852354353,0.9361979166656508,0.22580645161290322,310
test_93_discont_010,discont,1597,0.8247997213485726,0.9293563579204918,0.7413901064449506,0.9454210069434185,0.7451428571400185,0.9513618676950257,0.6123982467087514,0.9274088541656603,0.3757455268389662,503
test_93_discont_011,discont,1493,0.8089292470646654,0.9295652173832213,0.7160080375035767,0.9452039930545298,0.7606531262414948,0.9381139489102346,0.6396517079662448,0.9347873263878745,0.4594059405940594,505
test_93_discont_012,discont,1433,0.9056047197606726,0.9601250977250968,0.8569434752208169,0.9722222222211672,0.9019607843103886,0.9598425196774817,0.8506629448649641,0.9712456597211683,0.4765625,256
test_93_discont_013,discont,1400,0.9089529590253834,0.969255663422579,0.8557142857081735,0.9739583333322764,0.87010954616248,0.9619377162546546,0.7942857142800409,0.9639756944433984,0.43333333333333335,240
test_93_discont_014,discont,1333,0.9185914426318872,0.9273700305739498,0.9099774943667669,0.9766710069433846,0.8947162426579464,0.9353518821527386,0.8574643660850904,0.9708116319433909,0.2651162790697674,215
test_93_discont_015,discont,1346,0.9172259507795779,0.9206586826278395,0.9138187221328841,0.9759114583322743,0.8996539792352954,0.932270916327233,0.8692421991020116,0.9716796874989456,0.2972972972972973,222
test_93_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_93_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_corrupt_000,corrupt,714,0.6666666666626115,0.589247311821621,0.7675070027903711,0.9405381944434238,0.7746636771257026,0.6457943925173291,0.9677871148323839,0.9563802083322955,0.4908759124087591,548
test_94_discont_000,discont,1421,0.5575757575729415,0.9874776386227643,0.38845883180585183,0.9049479166656846,0.44962779156104404,0.7626262626134238,0.3187895847971936,0.8796657986101566,0.007990867579908675,876
test_94_discont_001,discont,1132,0.3957597173116908,0.989399293251258,0.24734982331936972,0.9072265624990156,0.28653957249978895,0.41402337228023334,0.21908127208287032,0.8659939236101714,0.0035087719298245615,855
test_94_discont_002,discont,860,0.06927374301598577,0.8857142854612244,0.03604651162748783,0.9096137152767907,0.43701399688618187,0.6596244131300557,0.32674418604271227,0.9214409722212223,0.34213685474189676,833
test_94_discont_003,discont,817,0.0,0.0,0.0,0.9113498263879,0.39488117001467204,0.779783393473654,0.2643818849416844,0.9281684027767706,0.26438188494492043,817
test_94_discont_004,discont,1808,0.783575177521508,0.8867924528239918,0.7018805309695693,0.9239366319434418,0.8302459763108708,0.9205387205325217,0.7560840707922784,0.9393446180545362,0.442225392296719,701
test_94_discont_005,discont,1930,0.7862339115814599,0.8546228710410303,0.7279792746076271,0.9171006944434492,0.8302207130706559,0.9145885286726024,0.7601036269390669,0.9348958333323188,0.450261780104712,764
test_94_discont_006,discont,1091,0.807422266796352,0.8914728682071819,0.7378551787283424,0.9583333333322934,0.8120145002547281,0.9333333333222222,0.718606782761516,0.9606119791656242,0.12239583333333333,384
test_94_discont_007,discont,1092,0.8390243902398097,0.8977035490511722,0.7875457875385756,0.964192708332287,0.8373278939273977,0.9447640966519589,0.751831501824617,0.9653862847211746,0.1696969696969697,330
test_94_discont_008,discont,1692,0.6876404494356269,0.9386503067388686,0.5425531914861551,0.9095052083323464,0.7685834502076838,0.9448275861987516,0.6477541371120109,0.9283854166656592,0.33573141486810554,834
test_94_discont_009,discont,1525,0.6504481434031137,0.9315403422869005,0.49967213114426445,0.9111328124990112,0.7262388302163841,0.9541088580474482,0.5862295081928772,0.9268663194434387,0.2954822954822955,819
test_94_discont_010,discont,1124,0.9091730682290594,0.9237832874111683,0.8950177935863434,0.9781901041656051,0.9158530915810514,0.9591041869429494,0.8763345195651573,0.9803602430544918,0.31343283582089554,201
test_94_discont_011,discont,1131,0.9063063063022239,0.9237832874111683,0.8894783377463353,0.9774305555544949,0.911357340716014,0.9536231883965834,0.8726790450851223,0.9791666666656041,0.2980769230769231,208
test_94_discont_012,discont,1880,0.8189732812944492,0.9400413507860783,0.7255319148897579,0.9345703124989858,0.8075146288857176,0.9590343818510678,0.6973404255282056,0.9321831597212107,0.29187396351575456,603
test_94_discont_013,discont,1970,0.7685433422675945,0.9300648882413118,0.6548223350220568,0.915690104165673,0.7966706301997721,0.9612625537951129,0.6802030456818264,0.9257812499989954,0.287001287001287,777
test_94_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_empty_005,empty,1683,0.7532838378048164,0.7251236943335617,0.7837195484207742,0.9062499999990166,0.7546833184634116,0.7553571428526468,0.7540106951826857,0.9104817708323453,0.16550925925925927,864
test_94_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_94_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_corrupt_001,corrupt,1962,0.8721804511253908,0.9613259668449274,0.7981651376106108,0.9501953124989689,0.9268421052607189,0.9581066376444064,0.8975535168149972,0.969835069443392,0.7058823529411765,459
test_95_corrupt_002,corrupt,1589,0.9169517884885943,0.9065190651850769,0.9276274386348168,0.9710286458322797,0.9303959131515632,0.9442644199549951,0.9169288860861112,0.9763454861100517,0.2958801498127341,267
test_95_corrupt_003,corrupt,1773,0.8646803227781978,0.9613526569981964,0.7856739988675371,0.9526909722211884,0.9235801367798883,0.9767295597422848,0.8759165256577783,0.9721137152767229,0.7821100917431193,436
test_95_corrupt_006,corrupt,1818,0.8971631205647247,0.9693486589976416,0.8349834983452422,0.9622395833322892,0.9430615164493761,0.982707215259495,0.9064906490599204,0.9784071180544939,0.7126436781609196,348
test_95_corrupt_007,corrupt,1668,0.849694238812843,0.9173036831068986,0.7913669064700758,0.9493272569434142,0.9319562575913367,0.944581280782361,0.9196642685796184,0.9756944444433857,0.6595289079229122,467
test_95_discont_000,discont,2013,0.5878489326745884,0.8672480620071004,0.44461003477176053,0.8638237847212848,0.5527603074753572,0.9316843345002157,0.39294585196029336,0.8611111111101767,0.06693227091633466,1255
test_95_discont_001,discont,2445,0.6731829573917966,0.8692556634247945,0.5492842535764856,0.8585069444435128,0.6517205422297921,0.8986340761977094,0.5112474437606902,0.8550347222212944,0.06825153374233128,1304
test_95_discont_002,discont,1975,0.6052814454461248,0.9645625692030503,0.44101265822561514,0.8767361111101597,0.6765971532582702,0.9770554493214432,0.5174683544277597,0.8939887152768077,0.21214788732394366,1136
test_95_discont_003,discont,1629,0.5800085800060918,0.9629629629492455,0.4149785144234808,0.8937717013879191,0.6680129240683844,0.9763872491029942,0.5076734192725127,0.9108072916656783,0.21144024514811033,979
test_95_discont_004,discont,1595,0.6429170159235419,0.969658659911888,0.48087774294369356,0.9075520833323485,0.7777777777748778,0.9595216191264074,0.6539184952937059,0.9353298611100961,0.3826291079812207,852
test_95_discont_005,discont,1682,0.6220250100822025,0.9673776662362938,0.4583828775240287,0.8983289930545807,0.743065693427945,0.9621928166260664,0.6052318668216098,0.9236111111101089,0.327641408751334,937
test_95_discont_006,discont,612,0.5779816513695185,0.969230769193491,0.41176470587562475,0.9600694444434026,0.700819672123967,0.9395604395346274,0.5588235294026336,0.9683159722211715,0.37228260869565216,368
test_95_discont_007,discont,760,0.6248880931009411,0.9775910363871823,0.45921052630974724,0.954535590276742,0.7037643207798383,0.930735930715785,0.5657894736767659,0.9607204861100686,0.3532219570405728,419
test_95_discont_008,discont,1568,0.480436760689352,0.838095238081935,0.3367346938754035,0.8760850694434937,0.46626297577653003,0.7244623655816604,0.34374999999780775,0.8661024305546157,0.04553415061295972,1142
test_95_discont_009,discont,2082,0.6702285544652116,0.8772338772270611,0.5422670509099795,0.8794487847212679,0.6722588376253078,0.8933121019037158,0.5389048991328583,0.8812934027768214,0.07650765076507651,1111
test_95_discont_010,discont,1433,0.9299319727859526,0.9071001990649828,0.9539427773834338,0.9776475694433835,0.9442508710768494,0.9429366736190471,0.9455687369089633,0.9826388888878226,0.3640776699029126,206
test_95_discont_011,discont,1581,0.8942307692279031,0.906432748532122,0.8823529411708897,0.964192708332287,0.9089121887257244,0.9428959891166357,0.8772928526193721,0.969835069443392,0.23333333333333334,330
test_95_discont_012,discont,1671,0.7503944461951707,0.7937249666168644,0.7115499700735396,0.9141710069434524,0.7528418317611145,0.8231534090850628,0.6935966487091946,0.9174262152767823,0.168141592920354,791
test_95_discont_013,discont,2629,0.7642113690937465,0.8065061258943537,0.7261316089740353,0.872178819443498,0.7756951596276505,0.8459119496817344,0.7162419170760128,0.8818359374990431,0.18590831918505943,1178
test_95_discont_014,discont,2119,0.9299363057302059,0.9668874172136175,0.8957055214681656,0.9689670138878375,0.9266862170065331,0.9609731373494123,0.8947616800335312,0.9674479166656168,0.46853146853146854,286
test_95_discont_015,discont,1914,0.9376171352049864,0.961559582641617,0.914838035522911,0.9747178819433867,0.9407327586181554,0.9710789766353111,0.9122257053243876,0.976128472221163,0.5064377682403434,233
test_95_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_95_empty_011,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_96_corrupt_001,corrupt,1175,0.8135731806998627,0.7828481510559966,0.8468085106310911,0.9505208333323019,0.852964426874099,0.7963099630937542,0.9182978723326103,0.9596354166656254,0.5109649122807017,456
test_96_corrupt_002,corrupt,1184,0.8658428949652875,0.906654343799384,0.8285472972902995,0.9670138888878396,0.950695322372732,0.9486963835075805,0.9527027026946563,0.9873046874989286,0.7697368421052632,304
test_96_corrupt_010,corrupt,1183,0.8723776223738096,0.9031674208063063,0.8436179205338664,0.9683159722211715,0.9357412851703665,0.929883138556512,0.9416737108965202,0.9833984374989329,0.7431506849315068,292
test_96_corrupt_011,corrupt,985,0.8140243902397661,0.8148524923620055,0.8131979695348914,0.9602864583322913,0.9018464528624789,0.8648648648568047,0.9421319796858667,0.9780815972211608,0.5601092896174863,366
test_96_corrupt_013,corrupt,871,0.8112128146406682,0.808437856319174,0.8140068886244086,0.964192708332287,0.9208242950058524,0.8725590955717106,0.9747416762230224,0.9841579861100431,0.6454545454545455,330
test_96_corrupt_014,corrupt,1017,0.8974854932258343,0.8829686013236636,0.9124877089389136,0.9769965277767176,0.9436144578267778,0.9253308128456964,0.9626352015637892,0.9873046874989286,0.6886792452830188,212
test_96_discont_000,discont,487,0.5362517099789842,0.8032786884916688,0.40246406570015475,0.9632161458322881,0.3521126760532385,0.3081664098565768,0.41067761806138237,0.9201388888878904,0.10914454277286136,339
test_96_discont_001,discont,473,0.5331452750277412,0.8008474575931844,0.39957716701057977,0.9640842013878427,0.33724075743609344,0.29402515722808137,0.395348837200944,0.9202473958323347,0.07854984894259819,331
test_96_discont_002,discont,1091,0.7967165620434732,0.8418367346852874,0.7561869844110342,0.9543185763878533,0.8531345900883247,0.8176470588166586,0.8918423464629529,0.9636501736100654,0.6460807600950119,421
test_96_discont_003,discont,1082,0.7919921874961329,0.8395445134488659,0.7495378927842002,0.9537760416656317,0.8391982182590682,0.8099742046361997,0.8706099815076654,0.9608289930545129,0.636150234741784,426
test_96_discont_004,discont,1249,0.8914421553055014,0.8823529411695502,0.9007205764539574,0.9702690972211693,0.9125445191891075,0.9021909233106246,0.923138510801256,0.9760199652767186,0.5036496350364964,274
test_96_discont_005,discont,1188,0.8974678289709529,0.8853398853326345,0.9099326599250006,0.9731987847211662,0.9286885245863579,0.9049520766700884,0.953703703695676,0.981119791665602,0.5587044534412956,247
test_96_discont_006,discont,789,0.9224137930977685,0.8970059880132095,0.949302915070351,0.9863281249989296,0.9251533742274531,0.8965517241272705,0.9556400506849728,0.986762152776707,0.3888888888888889,126
