case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_221,RCA,13489,970,0.07191044554822448,3,0.976372498082585,0.9292015716509748,1,0.9988138483208541,1,3,1,3.0,8,0,0,,False
test_222,LAD_LCX,7470,0,0.0,6,1.0,1.0,0,0.0,2,6,0,3.0,16,0,0,,False
test_223,LAD_LCX,10558,0,0.0,6,1.0,1.0,0,0.0,2,6,0,3.0,18,0,0,,False
test_224,LAD_LCX,10631,0,0.0,7,1.0,1.0,0,0.0,1,7,3,7.0,17,0,0,,False
test_225,LAD_LCX,7188,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,12,0,0,,False
test_226,LAD_LCX,8446,0,0.0,5,1.0,1.0,0,0.0,2,5,0,2.5,14,0,0,,False
test_227,RCA,15883,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_228,RCA,6705,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_229,LAD_LCX,8228,0,0.0,3,1.0,1.0,0,0.0,2,3,0,1.5,8,0,0,,False
test_23,LAD_LCX,4706,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,8,0,0,,False
test_230,RCA,7938,2340,0.2947845804988662,7,0.9007418697364725,0.8369866465104561,2,0.4871504157218443,1,7,2,7.0,20,0,0,,False
test_231,LAD_LCX,10445,0,0.0,12,0.9843960182943233,0.8445189085686932,1,0.8303494494973671,2,12,3,6.0,32,30,0,0.0,False
test_232,RCA,6813,3133,0.4598561573462498,9,0.9247414917309281,0.8458828709819463,3,0.5863789813591663,1,9,3,9.0,25,0,0,,False
test_233,LAD_LCX,8813,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,16,0,0,,False
test_234,LAD_LCX,10448,0,0.0,7,0.9856760155267619,0.9749234303215927,1,0.2500957120980092,2,7,0,3.5,23,6,0,0.0,False
test_235,LAD_LCX,8276,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,7,0,0,,False
test_236,RCA,7019,1838,0.2618606639122382,7,0.9609670677286335,0.9015529277674883,1,0.36030773614475,1,7,2,7.0,3,0,0,,False
test_237,LAD_LCX,6588,0,0.0,8,0.9889967823488853,0.9418639951426837,1,0.6604432301153612,1,8,1,8.0,21,12,0,0.0,False
test_238,LAD_LCX,5424,0,0.0,8,1.0,1.0,0,0.0,2,8,1,4.0,22,0,0,,False
test_239,LAD_LCX,4776,0,0.0,6,0.996031746031746,0.9991624790619765,1,0.035175879396984924,1,6,1,6.0,14,0,0,,False
test_24,LAD_LCX,4822,0,0.0,16,1.0,1.0,0,0.0,2,16,5,8.0,33,0,0,,False
test_240,LAD_LCX,12337,0,0.0,6,0.9649416409200137,0.801329334522169,1,0.9444759666045229,2,6,2,3.0,19,15,0,0.0,False
test_241,LAD_LCX,6363,0,0.0,5,0.9519916142557652,0.964010686782964,1,0.14992927864214992,2,5,0,2.5,13,2,0,0.0,False
test_242,LAD_LCX,9593,0,0.0,13,1.0,1.0,0,0.0,2,13,4,6.5,28,0,0,,False
test_243,LAD_LCX,5263,0,0.0,8,0.9996714848883048,0.999619988599658,1,0.1445943378301349,1,8,2,8.0,18,0,0,,False
test_244,LAD_LCX,2613,0,0.0,13,0.9946949602122016,0.9670876387294298,1,0.47722923842326825,1,13,4,13.0,22,5,3,0.6,False
test_245,LAD_LCX,3194,46,0.014402003757044458,7,1.0,1.0,0,0.0,1,7,3,7.0,6,0,0,,False
test_246,LAD_LCX,9264,0,0.0,8,1.0,1.0,0,0.0,2,8,1,4.0,28,0,0,,False
test_247,LAD_LCX,7273,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,3,0,0,,False
test_248,RCA,8457,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_249,RCA,7389,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_25,RCA,8049,1372,0.17045595726177165,8,0.8900754638604265,0.8296682817741334,2,0.44887563672505904,1,8,5,8.0,8,0,0,,False
