case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_34,0.8914315660748611,0.938051470586511,0.8492261607574485,0.9104284897160962
test_35,0.7242702976745677,0.5857544517331469,0.9485866059553243,0.7100790487488396
test_36,0.8210241435789324,0.8445421245408872,0.7987804878037711,0.7821394216962645
test_37,0.6812885538033082,0.8427810077498964,0.5717337715684935,0.7197660095056965
test_38,0.8255670611434753,0.8277098010124487,0.8234353866951636,0.8574147271757044
test_39,0.9339080459764524,0.9499451954683351,0.9184033910268239,0.9578369216930402
test_3,0.6865559267795931,0.8321925621710788,0.5843011613932043,0.6681796571263556
test_40,0.7181840135230144,0.724129534939758,0.7123353293407486,0.6972006774398919
test_41,0.8686270640083753,0.9473382120807184,0.8019922254606389,0.8640972173437388
test_42,0.7555988315475297,0.7784059821251534,0.7340901272777192,0.7650197911162895
test_43,0.851325695580736,0.9071503313561861,0.8019734813439395,0.8154457441201141
test_44,0.8748261474257653,0.9550561797723807,0.8070310495232049,0.9355500529206934
test_45,0.8539537217026061,0.9644475920666226,0.7661753122529917,0.7775746145395851
test_46,0.7846255071823749,0.7453901448059741,0.8282208588947467,0.7918030103696106
test_47,0.8179179810722972,0.7674184573487436,0.875531843046616,0.7290578749910005
test_48,0.8773889302551021,0.8673782357982243,0.887633396106858,0.9276822244896862
test_49,0.6688646788986031,0.8107732406588866,0.5692326460893384,0.5763145102052762
test_4,0.6651898734173005,0.9436164481936729,0.5136350307882771,0.6447550443518314
test_50,0.41844577284312773,0.9130434782551985,0.2714180206789671,0.3468856674280065
test_51,0.7289072533359043,0.6345518180044385,0.8562245834961876,0.7326856543398922
test_52,0.790115600805605,0.7852851270150887,0.7950058691699978,0.6992087417652181
test_53,0.9383405948091786,0.9350637092959555,0.9416405284659807,0.9827295907299991
test_54,0.7256125751267188,0.7735337604721864,0.6832825424459258,0.756189036772934
test_55,0.8609119587029338,0.804538145433617,0.9257812499980966,0.8661731619654548
test_56,0.6625416468344464,0.6391918264256237,0.6876620970721408,0.6776691144340187
test_57,0.8286905438688377,0.8057858853863907,0.8529354398266961,0.8606896501672486
test_58,0.6972891566261021,0.7333983185076965,0.664568841779105,0.5597953893432162
test_59,0.8450063600968103,0.9395679753120696,0.7677383203748912,0.7935121227388423
test_5,0.7877381705682431,0.7327665140605196,0.8516266342340353,0.7574992322028398
test_60,0.9198376757037464,0.9322842155449066,0.9077190946013839,0.9375674493282954
test_61,0.7462840450204087,0.7553043478247734,0.7374766513826839,0.7759003646024806
test_62,0.7513422424263231,0.9028915889602497,0.6433557046975548,0.671941344662609
test_63,0.7625567485762321,0.8972358826506746,0.6630325814528032,0.7817420968301406
test_64,0.7974829253312888,0.7334839073959155,0.8737178409267299,0.8307572633599649
